DIMENSION_TYPE,DIMENSION_NAME,id,author,version,params,size_gb,date,downloads,likes,tags
Task,image-to-text,OralGPT/OralGPT-Omni-7B-Instruct,OralGPT,0.0,7B,0.0,2025-12-17,0,1,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'arxiv:2511.22055', 'text-generation-"
Task,image-to-text,mlx-community/bu-30b-a3b-preview-4bit,mlx-community,0.0,30B,0.0,2025-12-17,0,1,"['transformers', 'safetensors', 'qwen3_vl_moe', 'image-to-text', 'browser_use', 'mlx', 'image-text-t"
Task,image-to-text,introvoyz041/QoQ-Med-VL-7B-mlx-4Bit,introvoyz041,41.0,7B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'mlx', 'image-text-to-text', 'convers"
Task,image-to-text,hexiydev/dots.ocr,hexiydev,0.0,Unknown,0.0,2025-12-16,0,0,"['dots_ocr', 'safetensors', 'text-generation', 'image-to-text', 'ocr', 'document-parse', 'layout', '"
Task,image-to-text,Zaynoid/Qwen3-VL-8B-V6,Zaynoid,6.0,8B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Task,image-to-text,TencentARC/TimeLens-8B,TencentARC,0.0,8B,0.0,2025-12-16,0,3,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'video-grounding', 'temporal-grounding'"
Task,image-to-text,TencentARC/TimeLens-7B,TencentARC,0.0,7B,0.0,2025-12-16,0,4,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-grounding', 'temporal-groundin"
Task,image-to-text,Zaynoid/Qwen3-VL-8B-V5,Zaynoid,5.0,8B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Task,image-to-text,Zaynoid/Qwen2.5-VL-7B-V1,Zaynoid,1.0,7B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'text-generation-inference', 'unsloth"
Task,image-to-text,n0kovo/Qwen3-VL-32B-Instruct-heretic-v2,n0kovo,2.0,32B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'heretic', 'uncensored', 'decensored', "
Task,image-to-text,coder3101/Qwen3-VL-32B-Thinking-heretic-v2,coder3101,2.0,32B,0.0,2025-12-16,0,1,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'heretic', 'uncensored', 'decensored', "
Task,image-to-text,beanham/qwen3_8b.pa,beanham,3.0,8B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Task,image-to-text,tiny-random/mistral-3,tiny-random,3.0,Unknown,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'mistral3', 'image-to-text', 'base_model:mistralai/Ministral-3-14B-R"
Task,image-to-text,yujiepan/mistral-3-tiny-random,yujiepan,3.0,Unknown,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'mistral3', 'image-to-text', 'base_model:mistralai/Ministral-3-14B-R"
Task,image-to-text,vominhmanh/Llama-3.2-11B-Vision-Radiology-mini,vominhmanh,3.2,11B,0.0,2025-12-16,32,0,"['transformers', 'safetensors', 'mllama', 'image-to-text', 'text-generation-inference', 'unsloth', '"
Task,image-to-text,qinchen1986/qwen3_vl_kline_grpo_merged16bit,qinchen1986,3.0,16B,0.0,2025-12-16,36,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Task,image-to-text,DAIR-Group/HTR-ConvText,DAIR-Group,0.0,Unknown,0.0,2025-12-16,12,1,"['image-to-text', 'en', 'vi', 'arxiv:2512.05021', 'license:apache-2.0', 'model-index', 'region:us']"
Task,image-to-text,ddvd233/QoQ-Med3-VL-8B-MIMIC,ddvd233,3.0,8B,0.0,2025-12-16,64,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'image-text-to-text', 'conversational',"
Task,image-to-text,pankajmathur/RenCoder-Ministral-3-8B-Instruct-2512,pankajmathur,3.0,8B,0.0,2025-12-15,136,0,"['transformers', 'safetensors', 'mistral3', 'image-to-text', 'text-generation', 'conversational', 'e"
Task,image-to-text,TESS-Computer/smolvlm-atari-vla,TESS-Computer,0.0,Unknown,0.0,2025-12-15,0,0,"['transformers', 'safetensors', 'idefics3', 'image-to-text', 'generated_from_trainer', 'sft', 'trl',"
Task,image-to-text,happy8825/ecva_instruction_tuned-20251216,happy8825,0.0,Unknown,0.0,2025-12-15,15,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'llama-factory', 'full', 'generated_fro"
Task,image-to-text,happy8825/ecvatuned-20251216,happy8825,0.0,Unknown,0.0,2025-12-15,6,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'llama-factory', 'full', 'generated_fro"
Task,image-to-text,certo-ventures/qwen3-vl-8b-instruct-32-64-Candor-Index-prod,certo-ventures,32.0,8B,0.0,2025-12-15,10,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatib"
Task,image-to-text,beanham/qwen3_8b.p4,beanham,4.0,8B,0.0,2025-12-15,37,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Task,image-to-text,beanham/qwen3_8b.p3,beanham,3.0,8B,0.0,2025-12-15,93,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Task,image-to-text,gishikai/unsloth_finetune,gishikai,0.0,Unknown,0.0,2025-12-15,450,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Task,image-to-text,ywenxi/SubagentVL-7B-Fine-Chart-80,ywenxi,0.0,7B,0.0,2025-12-15,21,0,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'image-text-to-text', 'conversational"
Task,image-to-text,lbasile/llava_frozen_real-10000,lbasile,0.0,Unknown,0.0,2025-12-15,17,0,"['transformers', 'safetensors', 'llava', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatible'"
Task,image-to-text,lbasile/llava_frozen_real-9000,lbasile,0.0,Unknown,0.0,2025-12-15,20,0,"['transformers', 'safetensors', 'llava', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatible'"
Task,image-to-text,lbasile/llava_frozen_real-8000,lbasile,0.0,Unknown,0.0,2025-12-15,13,0,"['transformers', 'safetensors', 'llava', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatible'"
Task,image-to-text,lbasile/llava_frozen_real-7000,lbasile,0.0,Unknown,0.0,2025-12-15,19,0,"['transformers', 'safetensors', 'llava', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatible'"
Task,image-to-text,lbasile/llava_frozen_real-6000,lbasile,0.0,Unknown,0.0,2025-12-15,16,0,"['transformers', 'safetensors', 'llava', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatible'"
Task,image-to-text,lbasile/llava_frozen_real-5000,lbasile,0.0,Unknown,0.0,2025-12-15,12,0,"['transformers', 'safetensors', 'llava', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatible'"
Task,image-to-text,lbasile/llava_frozen_real-4000,lbasile,0.0,Unknown,0.0,2025-12-15,15,0,"['transformers', 'safetensors', 'llava', 'image-to-text', 'arxiv:1910.09700', 'endpoints_compatible'"
Task,video-text-to-text,MuXodious/gemma-3n-E2B-it-absolute-heresy,MuXodious,3.0,2B,0.0,2025-12-17,0,0,"['transformers', 'safetensors', 'gemma3n', 'any-to-any', 'automatic-speech-recognition', 'automatic-"
Task,video-text-to-text,MuXodious/gemma-3n-E4B-it-absolute-heresy-GGUF,MuXodious,3.0,4B,0.0,2025-12-17,0,0,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,MuXodious/gemma-3n-E4B-it-absolute-heresy,MuXodious,3.0,4B,0.0,2025-12-17,0,0,"['transformers', 'safetensors', 'gemma3n', 'any-to-any', 'automatic-speech-recognition', 'automatic-"
Task,video-text-to-text,Cactooz/DeepMMAudio,Cactooz,0.0,Unknown,0.0,2025-12-17,0,0,"['video-to-audio', 'video-text-to-text', 'dataset:Loie/VGGSound', 'dataset:CLAPv2/Clotho', 'dataset:"
Task,video-text-to-text,TencentARC/TimeLens-8B,TencentARC,0.0,8B,0.0,2025-12-16,0,3,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'video-grounding', 'temporal-grounding'"
Task,video-text-to-text,TencentARC/TimeLens-7B,TencentARC,0.0,7B,0.0,2025-12-16,0,4,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-grounding', 'temporal-groundin"
Task,video-text-to-text,allenai/Molmo2-VideoPoint-4B,allenai,2.0,4B,0.0,2025-12-16,0,10,"['transformers', 'safetensors', 'molmo2', 'feature-extraction', 'multimodal', 'olmo', 'molmo', 'vide"
Task,video-text-to-text,allenai/Molmo2-O-7B,allenai,2.0,7B,0.0,2025-12-14,0,10,"['transformers', 'safetensors', 'molmo2', 'feature-extraction', 'multimodal', 'olmo', 'molmo', 'vide"
Task,video-text-to-text,allenai/Molmo2-8B,allenai,2.0,8B,0.0,2025-12-14,27,44,"['transformers', 'safetensors', 'molmo2', 'feature-extraction', 'multimodal', 'olmo', 'molmo', 'vide"
Task,video-text-to-text,allenai/Molmo2-4B,allenai,2.0,4B,0.0,2025-12-14,8,18,"['transformers', 'safetensors', 'molmo2', 'feature-extraction', 'multimodal', 'olmo', 'molmo', 'vide"
Task,video-text-to-text,mradermacher/gemma-3n-E4B-it-less-heretic-i1-GGUF,mradermacher,3.0,4B,0.0,2025-12-14,1616,0,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,mradermacher/gemma-3n-E4B-it-less-heretic-GGUF,mradermacher,3.0,4B,0.0,2025-12-14,724,0,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,MuXodious/gemma-3n-E4B-it-less-heretic,MuXodious,3.0,4B,0.0,2025-12-13,31,0,"['transformers', 'safetensors', 'gemma3n', 'any-to-any', 'automatic-speech-recognition', 'automatic-"
Task,video-text-to-text,Edge-Quant/gemma-3n-E4B-it-Q4_K_M-GGUF,Edge-Quant,4.0,4B,0.0,2025-12-11,30,0,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,josephnguyencse/SmolVLM2-500M-Video-Instruct-8bit,josephnguyencse,2.0,500M,0.0,2025-12-04,52,0,"['transformers', 'safetensors', 'smolvlm', 'any-to-any', 'mlx', 'video-text-to-text', 'en', 'dataset"
Task,video-text-to-text,josephnguyencse/SmolVLM2-500M-Video-Instruct-mlx-4bit,josephnguyencse,2.0,500M,0.0,2025-12-04,71,0,"['transformers', 'safetensors', 'smolvlm', 'any-to-any', 'mlx', 'video-text-to-text', 'en', 'dataset"
Task,video-text-to-text,allenai/SAGE-MM-Molmo2-8B-SFT_RL,allenai,2.0,8B,0.0,2025-12-02,0,2,"['safetensors', 'molmo2', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-RL-7k', 'dataset:alle"
Task,video-text-to-text,KlingTeam/VidEmo-7B,KlingTeam,0.0,7B,0.0,2025-12-01,26,2,"['safetensors', 'qwen2_5_vl', 'video-text-to-text', 'en', 'dataset:KlingTeam/Emo-CFG', 'arxiv:2511.0"
Task,video-text-to-text,KlingTeam/VidEmo-3B,KlingTeam,0.0,3B,0.0,2025-12-01,25,1,"['safetensors', 'qwen2_5_vl', 'video-text-to-text', 'en', 'dataset:KlingTeam/Emo-CFG', 'arxiv:2511.0"
Task,video-text-to-text,Edge-Quant/gemma-3n-E2B-it-Q4_K_M-GGUF,Edge-Quant,4.0,2B,0.0,2025-11-29,107,1,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,Video-KTR/Video-KTR-7B,Video-KTR,0.0,7B,0.0,2025-11-27,18,1,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-text-to-text', 'en', 'base_mod"
Task,video-text-to-text,allenai/SAGE-MM-Molmo2-8B-SFT,allenai,2.0,8B,0.0,2025-11-26,0,2,"['safetensors', 'molmo2', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-SFT-417K', 'base_mode"
Task,video-text-to-text,akshay142003/gemma-3n-E4B-it-Q4_K_M-GGUF,akshay142003,4.0,4B,0.0,2025-11-26,19,0,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,longvideotool/LongVT-RL,longvideotool,0.0,Unknown,0.0,2025-11-24,189,2,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-text-to-text', 'dataset:longvi"
Task,video-text-to-text,longvideotool/LongVT-SFT,longvideotool,0.0,Unknown,0.0,2025-11-24,102,1,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-text-to-text', 'dataset:longvi"
Task,video-text-to-text,longvideotool/LongVT-RFT,longvideotool,0.0,Unknown,0.0,2025-11-24,102,1,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-text-to-text', 'dataset:longvi"
Task,video-text-to-text,MuXodious/gemma-3n-E4B-it-heretic,MuXodious,3.0,4B,0.0,2025-11-23,59,0,"['transformers', 'safetensors', 'gemma3n', 'any-to-any', 'automatic-speech-recognition', 'automatic-"
Task,video-text-to-text,allenai/SAGE-MM-Qwen2.5-VL-7B-SFT,allenai,2.5,7B,0.0,2025-11-23,0,1,"['safetensors', 'qwen2_5_vl', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-SFT-417K', 'base_"
Task,video-text-to-text,allenai/SAGE-MM-Qwen3-VL-8B-SFT,allenai,3.0,8B,0.0,2025-11-23,298,1,"['safetensors', 'qwen3_vl', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-SFT-417K', 'base_mo"
Task,video-text-to-text,allenai/SAGE-MM-Qwen3-VL-4B-SFT,allenai,3.0,4B,0.0,2025-11-23,0,2,"['safetensors', 'qwen3_vl', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-SFT-417K', 'base_mo"
Task,video-text-to-text,allenai/SAGE-MM-Qwen2.5-VL-7B-SFT_RL,allenai,2.5,7B,0.0,2025-11-23,0,1,"['safetensors', 'qwen2_5_vl', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-RL-7k', 'dataset:"
Task,video-text-to-text,allenai/SAGE-MM-Qwen3-VL-8B-SFT_RL,allenai,3.0,8B,0.0,2025-11-23,12,2,"['safetensors', 'qwen3_vl', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-RL-7k', 'dataset:al"
Task,video-text-to-text,allenai/SAGE-MM-Qwen3-VL-4B-SFT_RL,allenai,3.0,4B,0.0,2025-11-23,165,2,"['safetensors', 'qwen3_vl', 'video-text-to-text', 'en', 'dataset:allenai/SAGE-MM-RL-7k', 'dataset:al"
Task,video-text-to-text,guitar73/guitar,guitar73,0.0,Unknown,0.0,2025-11-23,0,0,"['adapter-transformers', 'video-text-to-text', 'it', 'dataset:nvidia/PhysicalAI-Autonomous-Vehicles'"
Task,video-text-to-text,ybrrraway/V2LO-7B,ybrrraway,2.0,7B,0.0,2025-11-19,32,4,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-text-to-text', 'en', 'dataset:"
Task,video-text-to-text,Kwai-Keye/Keye-VL-671B-A37B,Kwai-Keye,0.0,671B,0.0,2025-11-19,159,18,"['transformers', 'safetensors', 'KeyeVL', 'text-generation', 'multimodal', 'video-text-to-text', 'cu"
Task,video-text-to-text,cbipok/VideoLLaMA3-2B-fork,cbipok,3.0,2B,0.0,2025-11-19,18,0,"['transformers', 'safetensors', 'videollama3_qwen2', 'text-generation', 'multi-modal', 'large-langua"
Task,video-text-to-text,irmma/Huihui-gemma-3n-E4B-it-abliterated-Q8_0-GGUF,irmma,8.0,4B,0.0,2025-11-13,83,0,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,Time-Search/TimeSearch-R,Time-Search,0.0,Unknown,0.0,2025-11-13,16,0,"['safetensors', 'qwen2_5_vl', 'multimodal', 'video-text-to-text', 'en', 'arxiv:2511.05489', 'base_mo"
Task,video-text-to-text,prolongvid/prolongvid_stage1_7B,prolongvid,1.0,7B,0.0,2025-11-06,7,0,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'video-text-to-text', 'en', 'zh', 'datas"
Task,video-text-to-text,prolongvid/prolongvid_stage2_7B,prolongvid,2.0,7B,0.0,2025-11-06,8,0,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'video-text-to-text', 'en', 'zh', 'datas"
Task,video-text-to-text,prolongvid/prolongvid_7B,prolongvid,0.0,7B,0.0,2025-11-06,6,0,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'video-text-to-text', 'en', 'zh', 'datas"
Task,video-text-to-text,mradermacher/UME-R1-7B-GGUF,mradermacher,1.0,7B,0.0,2025-11-05,328,1,"['transformers', 'gguf', 'Sentence Similarity', 'Embedding', 'zero-shot-image-classification', 'vide"
Task,video-text-to-text,mradermacher/UME-R1-2B-GGUF,mradermacher,1.0,2B,0.0,2025-11-05,243,1,"['transformers', 'gguf', 'Sentence Similarity', 'Embedding', 'zero-shot-image-classification', 'vide"
Task,video-text-to-text,rockon1095/gemma-3n-E4B-Q4_0-GGUF,rockon1095,4.0,4B,0.0,2025-11-04,150,0,"['transformers', 'gguf', 'automatic-speech-recognition', 'automatic-speech-translation', 'audio-text"
Task,video-text-to-text,Alibaba-DAMO-Academy/PixelRefer-Lite-7B,Alibaba-DAMO-Academy,0.0,7B,0.0,2025-10-27,18,2,"['transformers', 'pytorch', 'pixelreferlite_qwen2', 'text-generation', 'multimodal large language mo"
Task,video-text-to-text,Alibaba-DAMO-Academy/PixelRefer-Lite-2B,Alibaba-DAMO-Academy,0.0,2B,0.0,2025-10-27,34,2,"['transformers', 'pytorch', 'pixelreferlite_qwen2', 'text-generation', 'multimodal large language mo"
Task,video-text-to-text,Alibaba-DAMO-Academy/PixelRefer-7B,Alibaba-DAMO-Academy,0.0,7B,0.0,2025-10-27,88,3,"['transformers', 'pytorch', 'pixelrefer_qwen2', 'text-generation', 'multimodal large language model'"
Task,video-text-to-text,Alibaba-DAMO-Academy/PixelRefer-2B,Alibaba-DAMO-Academy,0.0,2B,0.0,2025-10-27,328,3,"['transformers', 'pytorch', 'pixelrefer_qwen2', 'text-generation', 'multimodal large language model'"
Task,video-text-to-text,krzonkalla/rio-2-video-vl,krzonkalla,2.0,Unknown,0.0,2025-10-24,14,0,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'video-text-to-text', 'en', 'pt', 'ba"
Task,text-to-video,htdong/Wan-Alpha-v2.0,htdong,2.0,Unknown,0.0,2025-12-16,0,2,"['diffusers', 'text-to-video', 'arxiv:2509.24979', 'base_model:Wan-AI/Wan2.1-T2V-14B', 'base_model:f"
Task,text-to-video,YOUSIKI/PanoWan,YOUSIKI,0.0,Unknown,0.0,2025-12-16,13,0,"['diffusers', 'text-to-video', 'lora', 'template:diffusion-lora', 'arxiv:2505.22016', 'base_model:Wa"
Task,text-to-video,APRIL-AIGC/T3-Video,APRIL-AIGC,3.0,Unknown,0.0,2025-12-16,23,15,"['diffusers', 'video', 't2v', 'i2v', 'text-to-video', 'dataset:APRIL-AIGC/UltraVideo', 'arxiv:2512.1"
Task,text-to-video,pthcorp/prettybird_bce_video_artdirector,pthcorp,0.0,Unknown,0.0,2025-12-15,10,0,"['diffusers', 'safetensors', 'text-to-video', 'lora', 'wan2.1', 'art', 'agent', 'cicikuş', 'prettybi"
Task,text-to-video,Aquiles-ai/Wan2.2-Turbo,Aquiles-ai,2.2,Unknown,0.0,2025-12-14,0,2,"['diffusers', 'safetensors', 'Wan2.2', 'text-to-video', 'en', 'zh', 'base_model:Wan-AI/Wan2.2-T2V-A1"
Task,text-to-video,TurboDiffusion/TurboWan2.1-T2V-14B-480P,TurboDiffusion,2.1,14B,0.0,2025-12-14,0,2,"['text-to-video', 'diffusion', 'video-generation', 'turbodiffusion', 'wan2.1', 'arxiv:2509.24006', '"
Task,text-to-video,TurboDiffusion/TurboWan2.1-T2V-14B-720P,TurboDiffusion,2.1,14B,0.0,2025-12-14,0,3,"['text-to-video', 'diffusion', 'video-generation', 'turbodiffusion', 'wan2.1', 'arxiv:2509.24006', '"
Task,text-to-video,TurboDiffusion/TurboWan2.1-T2V-1.3B-480P,TurboDiffusion,2.1,1.3B,0.0,2025-12-14,0,7,"['text-to-video', 'diffusion', 'video-generation', 'turbodiffusion', 'wan2.1', 'arxiv:2509.24006', '"
Task,text-to-video,artificialguybr/FishEye-Redmond-WAN2-T2V-14B,artificialguybr,2.0,14B,0.0,2025-12-12,38,2,"['diffusers', 'lora', 'wan', 'text-to-video', 'fish-eye', 'wide-angle', 'distortion', 'special-effec"
Task,text-to-video,deng8470/Wan2.2-T2V-A14B-Lightning-Diffusers-V2.0,deng8470,2.0,14B,0.0,2025-12-09,29,0,"['diffusers', 'safetensors', 'text-to-video', 'base_model:Wan-AI/Wan2.2-T2V-A14B', 'base_model:finet"
Task,text-to-video,artificialguybr/Metalcification-Redmond-WAN2-I2V-14B,artificialguybr,2.0,14B,0.0,2025-12-07,6,1,"['diffusers', 'lora', 'wan', 'text-to-video', 'metalcification', 'transformation', 'material', 'arti"
Task,text-to-video,motus-robotics/Motus_Wan2_2_5B_pretrain,motus-robotics,2.0,5B,0.0,2025-12-05,0,0,"['transformers', 'safetensors', 'Motus', 'WAN', 'Video-Generation', 'Diffusion', 'Robotics', 'Manipu"
Task,text-to-video,mailongwu/modelscope-damo-text-to-video-synthesis,mailongwu,0.0,Unknown,0.0,2025-12-05,28,0,"['open_clip', 'text-to-video', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'region:us']"
Task,text-to-video,mailongwu/text-to-video-ms-1-7b-fnv,mailongwu,1.0,7B,0.0,2025-12-05,30,0,"['diffusers', 'safetensors', 'text-to-video', 'arxiv:2308.06571', 'license:cc-by-nc-4.0', 'endpoints"
Task,text-to-video,ramu0e/minisora-dmlab,ramu0e,0.0,Unknown,0.0,2025-12-02,0,2,"['minisora', 'diffusers', 'safetensors', 'text-to-video', 'video-diffusion', 'continuation', 'coloss"
Task,text-to-video,hunyuanvideo-community/HunyuanVideo-1.5-Diffusers-480p_t2v_distilled,hunyuanvideo-community,2.0,Unknown,0.0,2025-11-27,297,1,"['diffusers', 'safetensors', 'text-to-video', 'license:other', 'diffusers:HunyuanVideo15Pipeline', '"
Task,text-to-video,hunyuanvideo-community/HunyuanVideo-1.5-Diffusers-720p_t2v,hunyuanvideo-community,2.0,Unknown,0.0,2025-11-27,1035,0,"['diffusers', 'safetensors', 'text-to-video', 'license:other', 'diffusers:HunyuanVideo15Pipeline', '"
Task,text-to-video,hunyuanvideo-community/HunyuanVideo-1.5-Diffusers-480p_t2v,hunyuanvideo-community,2.0,Unknown,0.0,2025-11-27,441,0,"['diffusers', 'safetensors', 'text-to-video', 'license:other', 'diffusers:HunyuanVideo15Pipeline', '"
Task,text-to-video,AmitIsraeli/sanavideo-tomjerry-lora-r16-v1,AmitIsraeli,1.0,Unknown,0.0,2025-11-26,0,0,"['cartoon', 'text-to-video', 'efficent', 'base_model:Efficient-Large-Model/SANA-Video_2B_480p_diffus"
Task,text-to-video,Efficient-Large-Model/SANA-Video_2B_480p_LongLive_diffusers,Efficient-Large-Model,0.0,2B,0.0,2025-11-26,0,2,"['sana, sana-video', 'diffusers', 'safetensors', 'text-to-video', 'SANA-Video', '480p_long_model', '"
Task,text-to-video,Phr00t/HunyuanVideo-1.5-Rapid-AIO,Phr00t,1.5,Unknown,0.0,2025-11-24,0,57,"['t2v', 'i2v', 'hunyuan', 'rapid', 'aio', 'text-to-video', 'base_model:tencent/HunyuanVideo-1.5', 'b"
Task,text-to-video,lightx2v/Hy1.5-Distill-Models,lightx2v,2.0,Unknown,0.0,2025-11-24,2379,28,"['diffusers', 'diffusion-single-file', 'comfyui', 'distillation', 'video', 'video genration', 'text-"
Task,text-to-video,Thrcle/DiT-Mem-1.3B,Thrcle,1.0,1.3B,0.0,2025-11-23,0,1,"['text-to-video', 'diffusion', 'memory', 'wan2.1', 'dataset:Thrcle/DiT-Mem-Data', 'arxiv:2511.19229'"
